Marca,Modelo,Linea,Producto,Modelo_2,Num_parte,Posicion,Desde,Hasta,Link
MERCEDES BENZ,1633,Especiales HD,Amortiguadores,CABINA 1633,38052MI,DELANTERO,1988-06,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/69777/p/monroe
MERCEDES BENZ,1938,Monroe Magnum - Mediano,Amortiguadores,CAMION L 1938/56,72028,DELANTERO,NA,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/117/p/monroe
MERCEDES BENZ,1938,Monroe Magnum - Pesado,Amortiguadores,CAMION L 1938/56,98011,DELANTERO,NA,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/61121/p/monroe
MERCEDES BENZ,1938,Monroe Magnum - Pesado,Amortiguadores,CAMION L 1938/56,98033,TRASERO,NA,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/122/p/monroe
MERCEDES BENZ,1945,Monroe Magnum - Mediano,Amortiguadores,CAMION L 1945/51,72028,DELANTERO,NA,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/118/p/monroe
MERCEDES BENZ,1945,Monroe Magnum - Pesado,Amortiguadores,CAMION L 1945/51,98011,DELANTERO,NA,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/61122/p/monroe
MERCEDES BENZ,1945,Monroe Magnum - Pesado,Amortiguadores,CAMION L 1945/51,98033,TRASERO,NA,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/121/p/monroe
MERCEDES BENZ,1945,Monroe Magnum - Pesado,Amortiguadores,CAMION LS1945,98011,DELANTERO,1975-01,1978-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/61131/p/monroe
MERCEDES BENZ,1620,Monroe Magnum - Mediano,Amortiguadores,OMNIBUS OF 1620,72023,DELANTERO,NA,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/67849/p/monroe
MERCEDES BENZ,1620,Monroe Magnum - Pesado,Amortiguadores,OMNIBUS OF 1620,98015,TRASERO,NA,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/67851/p/monroe
MERCEDES BENZ,1620,Monroe Magnum - Pesado,Amortiguadores,OMNIBUS OF 1620,98013,DELANTERO,NA,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/67850/p/monroe
MERCEDES BENZ,1620,Monroe Magnum - Pesado,Amortiguadores,CAMION LS1620,98011,DELANTERO,1975-01,1978-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/61129/p/monroe
MERCEDES BENZ,1620,Monroe Magnum - Pesado,Amortiguadores,CAMION L1620,98011,DELANTERO,1975-01,1978-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/61126/p/monroe
MERCEDES BENZ,1645,Monroe Magnum - Pesado,Amortiguadores,CAMION L1645,98011,DELANTERO,1975-01,1978-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/61127/p/monroe
MERCEDES BENZ,1946,Monroe Magnum - Pesado,Amortiguadores,CAMION L1946,98011,DELANTERO,1975-01,1978-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/61128/p/monroe
MERCEDES BENZ,1615,Monroe Magnum - Mediano,Amortiguadores,CAMION LK 1615/45,72023,DELANTERO,1979-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/2095/p/monroe
MERCEDES BENZ,1615,Monroe Magnum - Pesado,Amortiguadores,CAMION LK 1615/45,98012,TRASERO,1979-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/438/p/monroe
MERCEDES BENZ,1638,Monroe Magnum - Mediano,Amortiguadores,CAMION LS 1638/46,72028,DELANTERO,NA,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/66444/p/monroe
MERCEDES BENZ,1638,Monroe Magnum - Pesado,Amortiguadores,CAMION LS 1638/46,98011,DELANTERO,NA,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/66442/p/monroe
MERCEDES BENZ,1638,Monroe Magnum - Pesado,Amortiguadores,CAMION LS 1638/46,98012,TRASERO,NA,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/66443/p/monroe
MERCEDES BENZ,1638,Especiales HD,Amortiguadores,CABINA 1638,38052,DELANTERO,1988-06,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/69770
MERCEDES BENZ,1638,Especiales HD,Amortiguadores,CABINA 1638,38052MI,DELANTERO,1988-06,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/69778/p/monroe
MERCEDES BENZ,1651,Monroe Magnum - Pesado,Amortiguadores,CAMION LS1651,98011,DELANTERO,1975-01,1978-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/61130/p/monroe
MERCEDES BENZ,1951,Monroe Magnum - Pesado,Amortiguadores,CAMION LS1951,98011,DELANTERO,1975-01,1978-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/61132/p/monroe
MERCEDES BENZ,1956,Monroe Magnum - Pesado,Amortiguadores,CAMION LS1956,98011,DELANTERO,1975-01,1978-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/61133/p/monroe
JEEP,C SERIES,RS9000XL,Amortiguadores,CJ5 / CJ7 / CS,RS999113,TRASERO,1982-01,1986-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/65577/p/monroe
JEEP,C SERIES,Fuelles y Topes,Componentes de suspensión,CJ5 / CJ7 / CS,143221,TRASERO,1982-01,1986-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/66806/p/monroe
JEEP,C SERIES,Fuelle para amortiguadores Rancho,Componentes de suspensión,Fuelle para amortiguadores Rancho,Fuelle para amortiguadores Rancho,Fuelle para amortiguadores Rancho,NA,NA,http://www.fricrot.com.ar
JEEP,C SERIES,Bujes y Accesorios,Componentes de suspensión,CJ5 / CJ7 / CS,RS978,TRASERO,1982-01,1986-12,http://www.fricrot.com.ar
JEEP,C SERIES,Bujes de Uretano Rancho,Componentes de suspensión,Bujes de Uretano Rancho,Bujes de Uretano Rancho,Bujes de Uretano Rancho,NA,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/66531/p/monroe
KIA,SORENTO,Monro Matic Plus,Amortiguadores,SORENTO,806127MM,Delantero Derecho,2009-01,2015-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/70518
KIA,SORENTO,Monro Matic Plus,Amortiguadores,SORENTO,806128MM,Delantero Izquierdo,2009-01,2015-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/70519
KIA,SORENTO,Original,Amortiguadores,SORENTO,G8407,DELANTERO,2010-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/69483/p/monroe
KIA,SORENTO,Original,Amortiguadores,SORENTO,G2122,TRASERO,2010-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/69984/p/monroe
KIA,SORENTO,Original,Amortiguadores,SORENTO,G8406,DELANTERO,2010-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/69482/p/monroe
KIA,SORENTO,OEspectrum,Amortiguadores,SORENTO,746003SP,Delantero Izquierdo,2014-01,2015-01,http://www.fricrot.com.ar/e-catalog/parte/codigo/70190/p/monroe
KIA,SORENTO,OEspectrum,Amortiguadores,SORENTO,746002SP,Delantero Derecho,2014-01,2015-01,http://www.fricrot.com.ar/e-catalog/parte/codigo/70189/p/monroe
RENAULT,SYMBOL,Fric Rot Max,Amortiguadores,SYMBOL,94152,DELANTERO,NA,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/67370
RENAULT,SYMBOL,Fric Rot Max,Amortiguadores,SYMBOL,83759,TRASERO,NA,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/67372
RENAULT,SYMBOL,Monroe Internacional,Amortiguadores,SYMBOL,83759MI,TRASERO,NA,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/67373/p/monroe
RENAULT,SYMBOL,Monroe Internacional,Amortiguadores,SYMBOL,94152MI,DELANTERO,NA,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/67371/p/monroe
RENAULT,SYMBOL,Monro Matic Plus,Amortiguadores,SYMBOL,808421MM,DELANTERO,2009-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/70487
MERCEDES BENZ,1417,Especiales HD,Amortiguadores,OMNIBUS OF 1417,59670,DELANTERO,NA,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/67374/p/monroe
FAVOT,FUMIGADORA,Especiales HD,Amortiguadores,BOTALON DE FUMIGADOR,65352,DELANTERO,NA,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/68519
FAVOT,FUMIGADORA,Monroe Magnum  - Otros,Amortiguadores,BOTALON DE FUMIGADOR,60540,DELANTERO,NA,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/67377/p/monroe
FAVOT,FUMIGADORA,Monroe Magnum - Mediano,Amortiguadores,ESTABILIZADOR BOTALON FAVOT,72082,Estabilizador de Dir,NA,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/67376/p/monroe
CHRYSLER,PT CRUISER,Fric Rot Max,Amortiguadores,PT CRUISER,95602,DELANTERO,2000-01,2010-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/67381
CHRYSLER,PT CRUISER,OEspectrum,Amortiguadores,PT CRUISER,5989,TRASERO,2000-01,2010-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/67389/p/monroe
CHRYSLER,PT CRUISER,Monroe Internacional,Amortiguadores,PT CRUISER,95602MI,DELANTERO,2000-01,2010-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/67992/p/monroe
CHRYSLER,PT CRUISER,Monro Matic Plus,Amortiguadores,PT CRUISER,808411MM,DELANTERO,2001-01,2010-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/70597
APLICACIONES ESPECIALES,FUMIGADORAS PRAVA,Especiales HD,Amortiguadores,ESTABILIZADOR DE FUMIGADORA,38224,DELANTERO,NA,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/68232
APLICACIONES ESPECIALES,FUMIGADORAS PRAVA,Especiales HD,Amortiguadores,ESTABILIZADOR DE FUMIGADORA,38224MI,DELANTERO,NA,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/68218/p/monroe
MERCEDES BENZ,O 500,Monroe Magnum - Mediano,Amortiguadores,OMNIBUS 0500,72071,TRASERO,NA,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/67842/p/monroe
MERCEDES BENZ,O 500,Monroe Magnum - Pesado,Amortiguadores,OMNIBUS O500 / 0500 RSD 3er. Eje,98065,3° Eje,NA,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/67393/p/monroe
MERCEDES BENZ,O 500,Monroe Magnum - Mediano,Amortiguadores,CAMION O 500 RSD,72071,TRASERO,2008-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/68097/p/monroe
FORD,ESCAPE,Fric Rot Max,Amortiguadores,ESCAPE,83829,TRASERO,2001-01,2007-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/67396
FORD,ESCAPE,Fric Rot Max,Amortiguadores,ESCAPE,95605 I,DELANTERO,2001-01,2007-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/67394
FORD,ESCAPE,Fric Rot Max,Amortiguadores,ESCAPE,95606 D,DELANTERO,2001-01,2007-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/67395
FORD,ESCAPE,Monroe Internacional,Amortiguadores,ESCAPE,95606MI D,DELANTERO,2001-01,2007-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/67994/p/monroe
FORD,ESCAPE,Monroe Internacional,Amortiguadores,ESCAPE,83829MI,TRASERO,2001-01,2007-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/67985/p/monroe
FORD,ESCAPE,Monroe Internacional,Amortiguadores,ESCAPE,95605MI I,DELANTERO,2001-01,2007-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/67993/p/monroe
CHEVROLET,SPARK,Original,Amortiguadores,SPARK,R3469,TRASERO,2008-01,2010-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/68581/p/monroe
CHEVROLET,SPARK,Monro Matic,Amortiguadores,SPARK II,808131MM,Delantero Izquierdo,2008-01,2010-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/69981/p/monroe
CHEVROLET,SPARK,Monro Matic,Amortiguadores,SPARK II,808130MM,Delantero Derecho,2008-01,2010-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/69980/p/monroe
HYUNDAI,SANTA FE,OEspectrum,Amortiguadores,SANTA FE,71436 I,DELANTERO,2001-01,2006-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/67410/p/monroe
HYUNDAI,SANTA FE,OEspectrum,Amortiguadores,SANTA FE,37237,TRASERO,2001-01,2006-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/67408/p/monroe
HYUNDAI,SANTA FE,OEspectrum,Amortiguadores,SANTA FE,71435 D,DELANTERO,2001-01,2006-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/67409/p/monroe
HYUNDAI,SANTA FE,Original,Amortiguadores,SANTA FE NF/CM,G8151,DELANTERO,2006-01,2012-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/69697/p/monroe
HYUNDAI,SANTA FE,Original,Amortiguadores,SANTA FE NF/CM,G2122,TRASERO,2006-01,2012-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/69983/p/monroe
HYUNDAI,SANTA FE,Original,Amortiguadores,SANTA FE NF/CM,G8150,DELANTERO,2006-01,2012-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/69696/p/monroe
HYUNDAI,SANTA FE,Monro Matic Plus,Amortiguadores,SANTA FE,808112MM,Delantero Derecho,2007-01,2009-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/70522
HYUNDAI,SANTA FE,Monro Matic Plus,Amortiguadores,SANTA FE,808113MM,Delantero Izquierdo,2007-01,2009-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/70523
HYUNDAI,SANTA FE,OEspectrum,Amortiguadores,SANTA FE,72300,DELANTERO,2007-01,2008-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/68439/p/monroe
HYUNDAI,SANTA FE,OEspectrum,Amortiguadores,SANTA FE,72299,DELANTERO,2007-01,2008-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/68438/p/monroe
HYUNDAI,SANTA FE,Original,Amortiguadores,SANTA FE NF/CM DM,G8218,DELANTERO,2012-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/69700/p/monroe
HYUNDAI,SANTA FE,Original,Amortiguadores,SANTA FE NF/CM DM,G8219,DELANTERO,2012-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/69701/p/monroe
HYUNDAI,SANTA FE,OEspectrum,Amortiguadores,SANTA FE,370001SP,TRASERO,2013-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/70534
HYUNDAI,SANTA FE,OEspectrum,Amortiguadores,SANTA FE,370002SP,TRASERO,2013-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/70535
HYUNDAI,TUCSON,Reflex,Amortiguadores,TUCSON,72221 D,TRASERO,2005-01,2009-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/68586/p/monroe
HYUNDAI,TUCSON,Reflex,Amortiguadores,TUCSON,72219 D,DELANTERO,2005-01,2009-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/68582/p/monroe
HYUNDAI,TUCSON,Reflex,Amortiguadores,TUCSON,72222 I,TRASERO,2005-01,2009-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/68588/p/monroe
HYUNDAI,TUCSON,Reflex,Amortiguadores,TUCSON,72220 I,DELANTERO,2005-01,2009-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/68584/p/monroe
HYUNDAI,TUCSON,PARRILLAS DE SUSPENSION,Componentes de suspensión,TUCSON,PS91410C,DERECHA,2006-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/68482
HYUNDAI,TUCSON,PARRILLAS DE SUSPENSION,Componentes de suspensión,TUCSON,PS91420C,IZQUIERDA,2006-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/68485
HYUNDAI,TUCSON,Monro Matic Plus,Amortiguadores,TUCSON,808440MM,Delantero Izquierdo,2010-01,2015-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/70513
HYUNDAI,TUCSON,Monro Matic Plus,Amortiguadores,TUCSON,808439MM,Delantero Derecho,2010-01,2015-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/70512
HYUNDAI,TUCSON,OEspectrum,Amortiguadores,TUCSON 2WD,72723,DELANTERO,2010-01,2013-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/69617/p/monroe
HYUNDAI,TUCSON,OEspectrum,Amortiguadores,TUCSON 2WD,72722,DELANTERO,2010-01,2013-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/69615/p/monroe
HYUNDAI,TUCSON,OEspectrum,Amortiguadores,TUCSON 2WD,37343,TRASERO,2010-01,2013-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/69591/p/monroe
HYUNDAI,TUCSON,OEspectrum,Amortiguadores,TUCSON 4WD,72723,DELANTERO,2010-01,2013-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/69618/p/monroe
HYUNDAI,TUCSON,OEspectrum,Amortiguadores,TUCSON 4WD,72722,DELANTERO,2010-01,2013-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/69616/p/monroe
HYUNDAI,TUCSON,OEspectrum,Amortiguadores,TUCSON 4WD,37341,TRASERO,2010-01,2013-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/69589/p/monroe
JEEP,LIBERTY,OEspectrum,Amortiguadores,LIBERTY,37203,TRASERO,2002-01,2012-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/67444/p/monroe
JEEP,LIBERTY,OEspectrum,Amortiguadores,LIBERTY,71577,DELANTERO,2002-01,2012-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/68597/p/monroe
SUBARU,FORESTER,OEspectrum,Amortiguadores,FORESTER,71412 D,DELANTERO,1998-01,2000-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/67421/p/monroe
SUBARU,FORESTER,OEspectrum,Amortiguadores,FORESTER,71413 I,DELANTERO,1998-01,2000-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/67422/p/monroe
SUBARU,FORESTER,Monroe Internacional,Amortiguadores,FORESTER,95607MI,TRASERO,1998-01,2000-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/67996/p/monroe
SUBARU,FORESTER,Monroe Internacional,Amortiguadores,FORESTER,95608MI,TRASERO,1998-01,2000-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/67998/p/monroe
SUBARU,FORESTER,OEspectrum,Amortiguadores,FORESTER,71463 D,DELANTERO,2001-01,2002-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/67419/p/monroe
SUBARU,FORESTER,OEspectrum,Amortiguadores,FORESTER,71464 I,DELANTERO,2001-01,2002-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/67420/p/monroe
SUBARU,FORESTER,Monroe Internacional,Amortiguadores,FORESTER,95607MI,TRASERO,2001-01,2002-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/67995/p/monroe
SUBARU,FORESTER,Monroe Internacional,Amortiguadores,FORESTER,95608MI,TRASERO,2001-01,2002-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/67997/p/monroe
SSANG YONG,REXTON,Adventure,Amortiguadores,REXTON,D8021,TRASERO,2002-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/67427/p/monroe
SSANG YONG,REXTON,Monroe Internacional,Amortiguadores,REXTON,83769MI,DELANTERO,2002-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/67900/p/monroe
MERCEDES BENZ,AXOR,Monroe Magnum  - Otros,Amortiguadores,AXOR 1933 / 2035,CB0097,Cabina lateral,NA,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/69541/p/monroe
MERCEDES BENZ,AXOR,Monroe Magnum  - Otros,Amortiguadores,CABINA VERTICAL AXOR LTA & LTB,CB0150,TRASERO,NA,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/69554/p/monroe
MERCEDES BENZ,AXOR,Monroe Magnum  - Otros,Amortiguadores,AXOR 1933 / 2035,CB0163,Cabina,NA,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/69540/p/monroe
MERCEDES BENZ,AXOR,Monroe Magnum - Mediano,Amortiguadores,AXOR 1933 / 2035,72088,DELANTERO,NA,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/67431/p/monroe
NISSAN,X-TRAIL,Adventure,Amortiguadores,X-TRAIL,D0019,DELANTERO,2001-06,2008-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/67447/p/monroe
NISSAN,X-TRAIL,Adventure,Amortiguadores,X-TRAIL,D0021,TRASERO,2001-06,2008-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/67448/p/monroe
NISSAN,X-TRAIL,Adventure,Amortiguadores,X-TRAIL,D0027,DELANTERO,2008-01,2014-02,http://www.fricrot.com.ar/e-catalog/parte/codigo/69528/p/monroe
NISSAN,X-TRAIL,Adventure,Amortiguadores,X-TRAIL,D7019,TRASERO,2008-01,2014-02,http://www.fricrot.com.ar/e-catalog/parte/codigo/69529/p/monroe
CHERY,TIGGO,Fric Rot Max,Amortiguadores,TIGGO,83828,TRASERO,2006-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/67449
CHERY,TIGGO,Adventure,Amortiguadores,TIGGO,D0011,DELANTERO,2006-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/68013/p/monroe
CHERY,TIGGO,Monroe Internacional,Amortiguadores,TIGGO,83828MI,TRASERO,2006-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/67983/p/monroe
CHERY,TIGGO,OEspectrum,Amortiguadores,Tiggo 3,370009SP,TRASERO,2017-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/70172/p/monroe
CHERY,TIGGO,OEspectrum,Amortiguadores,Tiggo 5,370010SP,TRASERO,2017-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/70173/p/monroe
MERCEDES BENZ,O 370 / O 400,Monroe Magnum - Mediano,Amortiguadores,ESTABILIZADOR DE DIRECCION,72089,DELANTERO,NA,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/67453/p/monroe
FIAT,PUNTO,PARRILLAS DE SUSPENSION,Componentes de suspensión,GRANDE PUNTO,PS04010C,DERECHA,2005-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/68669
FIAT,PUNTO,PARRILLAS DE SUSPENSION,Componentes de suspensión,GRANDE PUNTO,PS04020C,IZQUIERDA,2005-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/68670
